name|link|info|price
Apple iPhone 12 Pro Max 128GB (тихоокеанский синий)|https://shop.mts.by//phones/apple/iphone-12-pro-max-128gb-pacific-blue/|"Диагональ: 6.7 ""Камера: 12 МпАКБ: 3687 mAhОЗУ: 6 Гб"|от245руб./мес.от4059руб.
Apple iPhone 11 64GB (зеленый)|https://shop.mts.by//phones/apple/smartphone-apple-iphone-64gb-11-green/|"Диагональ: 6.1 ""Камера: 12 МпАКБ: 3046 mAhОЗУ: 4 Гб"|от130руб./мес.от2299руб.
Apple iPhone 12 128GB (черный)|https://shop.mts.by//phones/apple/iphone-12-128gb-black/|"Диагональ: 6.1 ""Камера: 12 МпАКБ: 2815 mAhОЗУ: 4 Гб"|от200руб./мес.от3659руб.
Apple iPhone 12 Pro 256GB (золото)|https://shop.mts.by//phones/apple/iphone-12-pro-256gb-gold/|"Диагональ: 6.1 ""Камера: 12 МпАКБ: 2815 mAhОЗУ: 6 Гб"|от235руб./мес.от4059руб.
Apple iPhone 13 256GB (сияющая звезда)|https://shop.mts.by//phones/apple/apple-iphone-13-256gb-white/|"Диагональ: 6.1 ""Камера: 12 МпАКБ: 3227 mAhОЗУ: 4 Гб"|от200руб./мес.от3959руб.
Apple iPhone 12 128GB (синий)|https://shop.mts.by//phones/apple/iphone-12-128gb-blue/|"Диагональ: 6.1 ""Камера: 12 МпАКБ: 2815 mAhОЗУ: 4 Гб"|от200руб./мес.от3659руб.
Apple iPhone 12 64GB (фиолетовый)|https://shop.mts.by//phones/apple/iphone-12-64gb-purple/|"Диагональ: 6.1 ""Камера: 12 МпАКБ: 2815 mAhОЗУ: 4 Гб"|от185руб./мес.от3559руб.
Apple iPhone 12 64GB (черный)|https://shop.mts.by//phones/apple/iphone-12-64gb-black/|"Диагональ: 6.1 ""Камера: 12 МпАКБ: 2815 mAhОЗУ: 4 Гб"|от185руб./мес.от3559руб.
Apple iPhone 12 Pro Max 256GB (золото)|https://shop.mts.by//phones/apple/iphone-12-pro-max-256gb-gold/|"Диагональ: 6.7 ""Камера: 12 МпАКБ: 3687 mAhОЗУ: 6 Гб"|от260руб./мес.от4399руб.
Apple iPhone 12 128GB (зеленый)|https://shop.mts.by//phones/apple/iphone-12-128gb-green/|"Диагональ: 6.1 ""Камера: 12 МпАКБ: 2815 mAhОЗУ: 4 Гб"|от200руб./мес.от3659руб.
Apple iPhone 13 Pro Max 128GB (золотой)|https://shop.mts.by//phones/apple/apple-iphone-13-pro-max-128gb-gold/|"Диагональ: 6.7 ""Камера: 12 МпАКБ: 4352 mAhОЗУ: 6 Гб"|от250руб./мес.от4759руб.
Apple iPhone 12 Pro Max 256GB (тихоокеанский синий)|https://shop.mts.by//phones/apple/iphone-12-pro-max-256gb-pacific-blue/|"Диагональ: 6.7 ""Камера: 12 МпАКБ: 3687 mAhОЗУ: 6 Гб"|от260руб./мес.от4399руб.
Apple iPhone 12 64GB Грейд A (черный)|https://shop.mts.by//phones/apple/apple-iphone-12-64gb-greyd-a-black/|"Диагональ: 6.1 ""Камера: 12 МпАКБ: 2815 mAhОЗУ: 4 Гб"|от95руб./мес.от1829руб.
Apple iPhone 12 64GB Грейд A (синий)|https://shop.mts.by//phones/apple/apple-iphone-12-64gb-greyd-a-blue/|"Диагональ: 6.1 ""Камера: 12 МпАКБ: 2815 mAhОЗУ: 4 Гб"|от95руб./мес.от1829руб.
Apple iPhone 12 64GB Грейд A+ (зеленый)|https://shop.mts.by//phones/apple/apple-iphone-12-64gb-greyd-a-plus-green/|"Диагональ: 6.1 ""Камера: 12 МпАКБ: 2815 mAhОЗУ: 4 Гб"|от99руб./мес.от1879руб.
Apple iPhone 12 Pro Max 256GB (графитовый)|https://shop.mts.by//phones/apple/iphone-12-pro-max-256gb-graphite/|"Диагональ: 6.7 ""Камера: 12 МпАКБ: 3687 mAhОЗУ: 6 Гб"|от260руб./мес.от4399руб.
Apple iPhone 12 64GB Грейд A (белый)|https://shop.mts.by//phones/apple/apple-iphone-12-64gb-greyd-a-white/|"Диагональ: 6.1 ""Камера: 12 МпАКБ: 2815 mAhОЗУ: 4 Гб"|от95руб./мес.от1829руб.
Apple iPhone 12 64GB Грейд A+ (белый)|https://shop.mts.by//phones/apple/apple-iphone-12-64gb-greyd-a-plus-white/|"Диагональ: 6.1 ""Камера: 12 МпАКБ: 2815 mAhОЗУ: 4 Гб"|от99руб./мес.от1879руб.
Apple iPhone 12 64GB Грейд A (зеленый)|https://shop.mts.by//phones/apple/apple-iphone-12-64gb-greyd-a-green/|"Диагональ: 6.1 ""Камера: 12 МпАКБ: 2815 mAhОЗУ: 4 Гб"|от95руб./мес.от1829руб.
Apple iPhone 12 64GB Грейд A (PRODUCT)RED|https://shop.mts.by//phones/apple/apple-iphone-12-64gb-greyd-a-red/|"Диагональ: 6.1 ""Камера: 12 МпАКБ: 2815 mAhОЗУ: 4 Гб"|от95руб./мес.от1829руб.
Apple iPhone 12 64GB Грейд A+ (PRODUCT)RED|https://shop.mts.by//phones/apple/apple-iphone-12-64gb-greyd-a-plus-product-red/|"Диагональ: 6.1 ""Камера: 12 МпАКБ: 2815 mAhОЗУ: 4 Гб"|от99руб./мес.от1879руб.
Apple iPhone 12 64GB (белый)|https://shop.mts.by//phones/apple/iphone-12-64gb-white/|"Диагональ: 6.1 ""Камера: 12 МпАКБ: 2815 mAhОЗУ: 4 Гб"|от185руб./мес.от3559руб.
Apple iPhone 13 mini 128GB (синий)|https://shop.mts.by//phones/apple/apple-iphone-13-mini-128gb-blue/|"Диагональ: 5.4 ""Камера: 12 МпАКБ: 2427 mAhОЗУ: 4 Гб"|от170руб./мес.от3359руб.
Apple iPhone 12 Pro Max 256GB (серебро)|https://shop.mts.by//phones/apple/iphone-12-pro-max-256gb-silver/|"Диагональ: 6.7 ""Камера: 12 МпАКБ: 3687 mAhОЗУ: 6 Гб"|от260руб./мес.от4399руб.
Apple iPhone 12 Pro Max 128GB (серебро)|https://shop.mts.by//phones/apple/iphone-12-pro-max-128gb-silver/|"Диагональ: 6.7 ""Камера: 12 МпАКБ: 3687 mAhОЗУ: 6 Гб"|от245руб./мес.от4059руб.
Apple iPhone 12 64GB (синий)|https://shop.mts.by//phones/apple/iphone-12-64gb-blue/|"Диагональ: 6.1 ""Камера: 12 МпАКБ: 2815 mAhОЗУ: 4 Гб"|от185руб./мес.от3559руб.
Apple iPhone 12 128GB (PRODUCT)RED|https://shop.mts.by//phones/apple/iphone-12-128gb-product-red/|"Диагональ: 6.1 ""Камера: 12 МпАКБ: 2815 mAhОЗУ: 4 Гб"|от200руб./мес.от3659руб.
Apple iPhone 13 256GB (темная ночь)|https://shop.mts.by//phones/apple/apple-iphone-13-256gb-black/|"Диагональ: 6.1 ""Камера: 12 МпАКБ: 3227 mAhОЗУ: 4 Гб"|от200руб./мес.от3959руб.
Apple iPhone 13 256GB (PRODUCT)RED|https://shop.mts.by//phones/apple/apple-iphone-13-256gb-red/|"Диагональ: 6.1 ""Камера: 12 МпАКБ: 3227 mAhОЗУ: 4 Гб"|от200руб./мес.от3959руб.
Apple iPhone 13 mini 256GB (темная ночь)|https://shop.mts.by//phones/apple/apple-iphone-13-mini-256gb-black/|"Диагональ: 5.4 ""Камера: 12 МпАКБ: 2427 mAhОЗУ: 4 Гб"|от190руб./мес.от3659руб.
Apple iPhone 13 mini 256GB (розовый)|https://shop.mts.by//phones/apple/apple-iphone-13-mini-256gb-pink/|"Диагональ: 5.4 ""Камера: 12 МпАКБ: 2427 mAhОЗУ: 4 Гб"|от190руб./мес.от3659руб.
Apple iPhone 12 mini 256GB (черный)|https://shop.mts.by//phones/apple/iphone-12-mini-256gb-black/|"Диагональ: 5.4 ""Камера: 12 МпАКБ: 2227 mAhОЗУ: 4 Гб"|от190руб./мес.от3139руб.
Apple iPhone 12 64GB (зеленый)|https://shop.mts.by//phones/apple/iphone-12-64gb-green/|"Диагональ: 6.1 ""Камера: 12 МпАКБ: 2815 mAhОЗУ: 4 Гб"|от185руб./мес.от3559руб.
Apple iPhone 13 mini 256GB (синий)|https://shop.mts.by//phones/apple/apple-iphone-13-mini-256gb-blue/|"Диагональ: 5.4 ""Камера: 12 МпАКБ: 2427 mAhОЗУ: 4 Гб"|от190руб./мес.от3659руб.
Apple iPhone 12 mini 256GB (синий)|https://shop.mts.by//phones/apple/iphone-12-mini-256gb-blue/|"Диагональ: 5.4 ""Камера: 12 МпАКБ: 2227 mAhОЗУ: 4 Гб"|от190руб./мес.от3139руб.
Apple iPhone 13 mini 256GB (PRODUCT)RED|https://shop.mts.by//phones/apple/apple-iphone-13-mini-256gb-red/|"Диагональ: 5.4 ""Камера: 12 МпАКБ: 2427 mAhОЗУ: 4 Гб"|от190руб./мес.от3659руб.
Apple iPhone 11 64GB Грейд А (фиолетовый)|https://shop.mts.by//phones/apple/apple-iphone-11-64gb-greyd-a-purple/|"Диагональ: 6.1 ""Камера: 12 МпАКБ: 3046 mAhОЗУ: 4 Гб"|от84руб./мес.от1579руб.
Apple iPhone 8 64GB Грейд A (серебристый)|https://shop.mts.by//phones/apple/apple-iphone-8-64gb-greyd-a-silver/|"Диагональ: 4.7 ""Камера: 12 МпАКБ: 1820 mAhОЗУ: 2 Гб"|от41руб./мес.от829руб.
Apple iPhone XR 64GB Грейд A (белый)|https://shop.mts.by//phones/apple/apple-iphone-xr-64gb-greyd-a-white/|"Диагональ: 6.1 ""Камера: 12 МпАКБ: 2942 mAhОЗУ: 3 Гб"|от63руб./мес.от1329руб.
Apple iPhone 11 64GB Грейд А+ (черный)|https://shop.mts.by//phones/apple/apple-iphone-11-64gb-greyd-a-plus-black/|"Диагональ: 6.1 ""Камера: 12 МпАКБ: 3046 mAhОЗУ: 4 Гб"|от87руб./мес.от1629руб.
Apple iPhone XR 64GB Грейд A+ (белый)|https://shop.mts.by//phones/apple/apple-iphone-xr-64gb-greyd-a-plus-white/|"Диагональ: 6.1 ""Камера: 12 МпАКБ: 2942 mAhОЗУ: 3 Гб"|от67руб./мес.от1379руб.
Apple iPhone XR 64GB Грейд A (PRODUCT)RED|https://shop.mts.by//phones/apple/apple-iphone-xr-64gb-greyd-a-red/|"Диагональ: 6.1 ""Камера: 12 МпАКБ: 2942 mAhОЗУ: 3 Гб"|от63руб./мес.от1329руб.
Apple iPhone XR 64GB Грейд A (черный)|https://shop.mts.by//phones/apple/apple-iphone-xr-64gb-greyd-a-black/|"Диагональ: 6.1 ""Камера: 12 МпАКБ: 2942 mAhОЗУ: 3 Гб"|от63руб./мес.от1329руб.
Apple iPhone XR 64GB Грейд A+ (черный)|https://shop.mts.by//phones/apple/apple-iphone-xr-64gb-greyd-a-plus-black/|"Диагональ: 6.1 ""Камера: 12 МпАКБ: 2942 mAhОЗУ: 3 Гб"|от67руб./мес.от1379руб.
Apple iPhone 8 64GB Грейд A (золото)|https://shop.mts.by//phones/apple/apple-iphone-8-64gb-greyd-a-gold/|"Диагональ: 4.7 ""Камера: 12 МпАКБ: 1820 mAhОЗУ: 2 Гб"|от41руб./мес.от829руб.
Apple iPhone 11 64GB Грейд А (черный)|https://shop.mts.by//phones/apple/apple-iphone-11-64gb-greyd-a-black/|"Диагональ: 6.1 ""Камера: 12 МпАКБ: 3046 mAhОЗУ: 4 Гб"|от84руб./мес.от1579руб.
Apple iPhone 11 64GB Грейд А+ (зеленый)|https://shop.mts.by//phones/apple/apple-iphone-11-64gb-greyd-a-plus-green/|"Диагональ: 6.1 ""Камера: 12 МпАКБ: 3046 mAhОЗУ: 4 Гб"|от87руб./мес.от1629руб.
Apple iPhone 11 64GB Грейд А (зеленый)|https://shop.mts.by//phones/apple/apple-iphone-11-64gb-greyd-a-green/|"Диагональ: 6.1 ""Камера: 12 МпАКБ: 3046 mAhОЗУ: 4 Гб"|от84руб./мес.от1579руб.
Apple iPhone 11 128GB Грейд А (черный)|https://shop.mts.by//phones/apple/apple-iphone-11-128gb-greyd-a-black/|"Диагональ: 6.1 ""Камера: 12 МпАКБ: 3046 mAhОЗУ: 4 Гб"|от94руб./мес.от1779руб.
Apple iPhone 11 128GB Грейд А (PRODUCT)RED|https://shop.mts.by//phones/apple/apple-iphone-11-128gb-greyd-a-product-red/|"Диагональ: 6.1 ""Камера: 12 МпАКБ: 3046 mAhОЗУ: 4 Гб"|от94руб./мес.от1779руб.
Apple iPhone 11 128GB (белый)|https://shop.mts.by//phones/apple/smartphone-apple-iphone-11-128gb-white/|"Диагональ: 6.1 ""Камера: 12 МпАКБ: 3046 mAhОЗУ: 4 Гб"|от160руб./мес.от2449руб.
Apple iPhone 12 mini 64GB (черный)|https://shop.mts.by//phones/apple/iphone-12-mini-64gb-black/|"Диагональ: 5.4 ""Камера: 12 МпАКБ: 2227 mAhОЗУ: 4 Гб"|от150руб./мес.от2399руб.
Apple iPhone 11 64GB (белый)|https://shop.mts.by//phones/apple/smartphone-apple-iphone-64gb-11-white/|"Диагональ: 6.1 ""Камера: 12 МпАКБ: 3046 mAhОЗУ: 4 Гб"|от130руб./мес.от2299руб.
Apple iPhone SE 128GB (2020) (белый)|https://shop.mts.by//phones/apple/smartphone-apple-iphone-se-128gb-white/|"Диагональ: 4.7 ""Камера: 12 МпАКБ: 1812 mAhОЗУ: 3 Гб"|от104руб./мес.от1829руб.
Apple iPhone 13 Pro Max 256GB (небесно-голубой)|https://shop.mts.by//phones/apple/apple-iphone-13-pro-max-256gb-blue/|"Диагональ: 6.7 ""Камера: 12 МпАКБ: 4352 mAhОЗУ: 6 Гб"|от270руб./мес.от5159руб.
Apple iPhone 13 128GB (синий)|https://shop.mts.by//phones/apple/apple-iphone-13-128gb-blue/|"Диагональ: 6.1 ""Камера: 12 МпАКБ: 3227 mAhОЗУ: 4 Гб"|от190руб./мес.от3759руб.
Apple iPhone 13 Pro Max 128GB (небесно-голубой)|https://shop.mts.by//phones/apple/apple-iphone-13-pro-max-128gb-blue/|"Диагональ: 6.7 ""Камера: 12 МпАКБ: 4352 mAhОЗУ: 6 Гб"|от250руб./мес.от4759руб.
